"Dasysyrphus tricinctus,""Arthropoda"",""Animalia"""
"Eristalis intricaria,""Arthropoda"",""Animalia"""
"Cheilosia chrysocoma,""Arthropoda"",""Animalia"""
"Cheilosia ruffipes,""Arthropoda"",""Animalia"""
"Sericomyia superbiens,""Arthropoda"",""Animalia"""
"Syrphus torvus,""Arthropoda"",""Animalia"""
"Pipiza austriaca,""Arthropoda"",""Animalia"""
"Nemorilla floralis,""Arthropoda"",""Animalia"""
"Voria ruralis,""Arthropoda"",""Animalia"""
"Phasia aurigera,""Arthropoda"",""Animalia"""
"Phasia hemiptera,""Arthropoda"",""Animalia"""
"Ectophasia crassipennis,""Arthropoda"",""Animalia"""
"Glyphotaelius pellucidus,""Arthropoda"",""Animalia"""
"Sympetrum striolatum,""Arthropoda"",""Animalia"""
"Andrena carantonica,""Arthropoda"",""Animalia"""
"Andrena trimmerana,""Arthropoda"",""Animalia"""
"Andrena nigroaenea,""Arthropoda"",""Animalia"""
"Andrena nitida,""Arthropoda"",""Animalia"""
"Andrena cinerea,""Arthropoda"",""Animalia"""
"Andrena helvola,""Arthropoda"",""Animalia"""
"Andrena semilaevis,""Arthropoda"",""Animalia"""
"Andrena minutuloides,""Arthropoda"",""Animalia"""
"Lasioglossum calceatum,""Arthropoda"",""Animalia"""
"Lasioglossum laevigatum,""Arthropoda"",""Animalia"""
"Lasioglossum villosulum,""Arthropoda"",""Animalia"""
"Halictus tumulorum,""Arthropoda"",""Animalia"""
"Hylaeus cornutus,""Arthropoda"",""Animalia"""
"Hylaeus leptocephalus,""Arthropoda"",""Animalia"""
"Bombus vestalis,""Arthropoda"",""Animalia"""
"Megachile rufiventris,""Arthropoda"",""Animalia"""
"Megachile ligniseca,""Arthropoda"",""Animalia"""
"Megachile pilidens,""Arthropoda"",""Animalia"""
"Chelostoma florisomne,""Arthropoda"",""Animalia"""
"Chelostoma campanularum,""Arthropoda"",""Animalia"""
"Symmorphus bifasciatus,""Arthropoda"",""Animalia"""
"Dolichovespula saxonica,""Arthropoda"",""Animalia"""
"Ctenichneumon panzeri,""Arthropoda"",""Animalia"""
"Achaius oratorius,""Arthropoda"",""Animalia"""
"Scolytus scolytus,""Arthropoda"",""Animalia"""
"Liophloeus tessulatus,""Arthropoda"",""Animalia"""
"Sciaphilus asperatus,""Arthropoda"",""Animalia"""
"Choragus sheppardi,""Arthropoda"",""Animalia"""
"Anthrenus verbasci,""Arthropoda"",""Animalia"""
"Trichius fasciatus,""Arthropoda"",""Animalia"""
"Oxythyrea funesta,""Arthropoda"",""Animalia"""
"Chilocorus bipustulatus,""Arthropoda"",""Animalia"""
"Harmonia quadripunctata,""Arthropoda"",""Animalia"""
"Hippodamia variegata,""Arthropoda"",""Animalia"""
"Ovis aries,""Chordata"",""Animalia"""
"Anisodactylus binotatus,""Arthropoda"",""Animalia"""
"Porcellio scaber,""Arthropoda"",""Animalia"""
"Thymallus thymallus,"""","""""
"Salmo salar,"""","""""
"Ploceus melanocephalus,""Chordata"",""Animalia"""
"Prunella modularis,""Chordata"",""Animalia"""
"Urocissa erythroryncha,"""","""""
"Corvus splendens,""Chordata"",""Animalia"""
"Aegolius funereus,""Chordata"",""Animalia"""
"Streptopelia orientalis,"""","""""
"Milvus milvus,""Chordata"",""Animalia"""
"Aquila nipalensis,""Chordata"",""Animalia"""
"Aquila pomarina,""Chordata"",""Animalia"""
"Hylobius abietis,""Arthropoda"",""Animalia"""
"Xylosandrus germanus,""Arthropoda"",""Animalia"""
"Rubus fruticosus,""Tracheophyta"",""Plantae"""
"Lixus iridis,""Arthropoda"",""Animalia"""
"Brassicogethes aeneus,""Arthropoda"",""Animalia"""
"Oedemera nobilis,""Arthropoda"",""Animalia"""
"Graphosoma lineatum,""Arthropoda"",""Animalia"""
"Kloeckera apiculata,""Ascomycota"",""Fungi"""
"Saxicola torquatus,""Chordata"",""Animalia"""
"Daucus carota,""Tracheophyta"",""Plantae"""
"Populus trichocarpa,""Tracheophyta"",""Plantae"""
"Helianthus pauciflorus,""Tracheophyta"",""Plantae"""
"Symphyotrichum ericoides,""Tracheophyta"",""Plantae"""
"Symphyotrichum laeve,""Tracheophyta"",""Plantae"""
"Symphyotrichum dumosum,""Tracheophyta"",""Plantae"""
"Symphyotrichum pilosum,""Tracheophyta"",""Plantae"""
"Acridotheres tristis,""Chordata"",""Animalia"""
"Strix aluco,""Chordata"",""Animalia"""
"Glaucidium passerinum,""Chordata"",""Animalia"""
"Corvus monedula,""Chordata"",""Animalia"""
"Estrilda astrild,""Chordata"",""Animalia"""
"Plectrophenax nivalis,""Chordata"",""Animalia"""
"Phylloscopus bonelli,""Chordata"",""Animalia"""
"Phylloscopus trochilus,""Chordata"",""Animalia"""
"Cettia cetti,""Chordata"",""Animalia"""
"Luscinia megarhynchos,""Chordata"",""Animalia"""
"Carduelis chloris,""Chordata"",""Animalia"""
"Carduelis cannabina,""Chordata"",""Animalia"""
"Columba livia,""Chordata"",""Animalia"""
"Coracias garrulus,""Chordata"",""Animalia"""
"Streptopelia senegalensis,""Chordata"",""Animalia"""
"Larus fuscus,""Chordata"",""Animalia"""
"Gallinula chloropus,""Chordata"",""Animalia"""
"Inachis io,"""","""""
"Falco cherrug,""Chordata"",""Animalia"""
"Callipepla californica,""Chordata"",""Animalia"""
"Falco columbarius,""Chordata"",""Animalia"""
"Falco peregrinus,""Chordata"",""Animalia"""
"Milvus migrans,""Chordata"",""Animalia"""
"Haliaeetus albicilla,"""","""""
"Parabuteo unicinctus,""Chordata"",""Animalia"""
"Alectoris rufa,""Chordata"",""Animalia"""
"Emberiza citrinella,""Chordata"",""Animalia"""
"Lycogala epidendrum,""Mycetozoa"",""Protozoa"""
"Asparagus officinalis,""Tracheophyta"",""Plantae"""
"Yponomeuta evonymella,""Arthropoda"",""Animalia"""
"Plodia interpunctella,""Arthropoda"",""Animalia"""
"Blastobasis lacticolella,""Arthropoda"",""Animalia"""
"Argyresthia albistria,""Arthropoda"",""Animalia"""
"Pennisetia hylaeiformis,""Arthropoda"",""Animalia"""
"Geranoaetus melanoleucus,""Chordata"",""Animalia"""
"Aulacaspis rosae,""Arthropoda"",""Animalia"""
"Microchrysa polita,""Arthropoda"",""Animalia"""
"Liatris spicata,""Tracheophyta"",""Plantae"""
"Prunus serotina,""Tracheophyta"",""Plantae"""
"Eristalinus sepulchralis,""Arthropoda"",""Animalia"""
"Cheilosia pagana,""Arthropoda"",""Animalia"""
"Helophilus hybridus,""Arthropoda"",""Animalia"""
"Merodon equestris,""Arthropoda"",""Animalia"""
"Orthonevra nobilis,""Arthropoda"",""Animalia"""
"Lejogaster metallina,""Arthropoda"",""Animalia"""
"Cheilosia vulpina,""Arthropoda"",""Animalia"""
"Platycheirus manicatus,""Arthropoda"",""Animalia"""
"Didea fasciata,""Arthropoda"",""Animalia"""
"Melangyna cincta,""Arthropoda"",""Animalia"""
"Parasyrphus punctulatus,""Arthropoda"",""Animalia"""
"Volucella inflata,""Arthropoda"",""Animalia"""
"Criorhina floccosa,""Arthropoda"",""Animalia"""
"Criorhina ranunculi,""Arthropoda"",""Animalia"""
"Xylota sylvarum,""Arthropoda"",""Animalia"""
"Sericomyia silentis,""Arthropoda"",""Animalia"""
"Caliprobola speciosa,""Arthropoda"",""Animalia"""
"Scaptomyza pallida,""Arthropoda"",""Animalia"""
"Trifolium hybridum,""Tracheophyta"",""Plantae"""
"Melilotus albus,""Tracheophyta"",""Plantae"""
"Pisum sativum,""Tracheophyta"",""Plantae"""
"Pseudomonas pseudoalcaligenes,""Proteobacteria"",""Bacteria"""
"Malus sylvestris,""Tracheophyta"",""Plantae"""
"Prunus virginiana,""Tracheophyta"",""Plantae"""
"Formica fusca,""Arthropoda"",""Animalia"""
"Nepeta cataria,""Tracheophyta"",""Plantae"""
"Heliopsis helianthoides,""Tracheophyta"",""Plantae"""
"Argemone mexicana,""Tracheophyta"",""Plantae"""
"Ficus carica,""Tracheophyta"",""Plantae"""
"Passiflora caerulea,""Tracheophyta"",""Plantae"""
"Solidago fistulosa,""Tracheophyta"",""Plantae"""
"Fasciola hepatica,"""","""""
"Silene latifolia,""Tracheophyta"",""Plantae"""
"Hamamelis virginiana,""Tracheophyta"",""Plantae"""
"Cerastium fontanum,""Tracheophyta"",""Plantae"""
"Chenopodium album,""Tracheophyta"",""Plantae"""
"Cornus canadensis,""Tracheophyta"",""Plantae"""
"Asclepias incarnata,""Tracheophyta"",""Plantae"""
"Clarkia amoena,""Tracheophyta"",""Plantae"""
"Persicaria maculosa,""Tracheophyta"",""Plantae"""
"Rumex crispus,""Tracheophyta"",""Plantae"""
"Lepidium virginicum,""Tracheophyta"",""Plantae"""
"Cucurbita pepo,""Tracheophyta"",""Plantae"""
"Cucumis sativus,""Tracheophyta"",""Plantae"""
"Brassica oleracea,""Tracheophyta"",""Plantae"""
"Hydrangea arborescens,""Tracheophyta"",""Plantae"""
"Capsella bursa-pastoris,""Tracheophyta"",""Plantae"""
"Punica granatum,""Tracheophyta"",""Plantae"""
"Oenothera biennis,""Tracheophyta"",""Plantae"""
"Verbena hastata,""Tracheophyta"",""Plantae"""
"Marrubium vulgare,""Tracheophyta"",""Plantae"""
"Leonurus cardiaca,""Tracheophyta"",""Plantae"""
"Vitis vinifera,""Tracheophyta"",""Plantae"""
"Rhus glabra,""Tracheophyta"",""Plantae"""
"Acer rubrum,""Tracheophyta"",""Plantae"""
"Ptelea trifoliata,""Tracheophyta"",""Plantae"""
"Cicuta maculata,""Tracheophyta"",""Plantae"""
"Coriandrum sativum,""Tracheophyta"",""Plantae"""
"Pastinaca sativa,""Tracheophyta"",""Plantae"""
"Asclepias syriaca,""Tracheophyta"",""Plantae"""
"Tribulus terrestris,""Tracheophyta"",""Plantae"""
"Verbena urticifolia,""Tracheophyta"",""Plantae"""
"Stachys palustris,""Tracheophyta"",""Plantae"""
"Verbascum thapsus,""Tracheophyta"",""Plantae"""
"Veronica officinalis,""Tracheophyta"",""Plantae"""
"Veronicastrum virginicum,""Tracheophyta"",""Plantae"""
"Scoliopteryx libatrix,""Arthropoda"",""Animalia"""
"Thysanoplusia orichalcea,""Arthropoda"",""Animalia"""
"Sepsis flavimana,""Arthropoda"",""Animalia"""
"Mormo maura,""Arthropoda"",""Animalia"""
"Ixodes hexagonus,""Arthropoda"",""Animalia"""
"Ixodes canisuga,""Arthropoda"",""Animalia"""
"Silybum marianum,""Tracheophyta"",""Plantae"""
"Silphium perfoliatum,""Tracheophyta"",""Plantae"""
"Sonchus tenerrimus,""Tracheophyta"",""Plantae"""
"Ribes uva-crispa,""Tracheophyta"",""Plantae"""
"Eupatorium altissimum,""Tracheophyta"",""Plantae"""
"Vaccinium corymbosum,""Tracheophyta"",""Plantae"""
"Primula elatior,""Tracheophyta"",""Plantae"""
"Lavandula stoechas,""Tracheophyta"",""Plantae"""
"Euonymus japonicus,""Tracheophyta"",""Plantae"""
"Monarda fistulosa,""Tracheophyta"",""Plantae"""
"Myrmica rubra,""Arthropoda"",""Animalia"""
"Formica rufa,""Arthropoda"",""Animalia"""
"Erigeron philadelphicus,""Tracheophyta"",""Plantae"""
"Erigeron strigosus,""Tracheophyta"",""Plantae"""
"Cirsium arvense,""Tracheophyta"",""Plantae"""
"Arctium minus,""Tracheophyta"",""Plantae"""
"Arctium lappa,""Tracheophyta"",""Plantae"""
"Lactuca sativa,""Tracheophyta"",""Plantae"""
"Helianthus tuberosus,""Tracheophyta"",""Plantae"""
"Rudbeckia laciniata,""Tracheophyta"",""Plantae"""
"Rudbeckia hirta,""Tracheophyta"",""Plantae"""
"Linaria vulgaris,""Tracheophyta"",""Plantae"""
"Formica sanguinea,""Arthropoda"",""Animalia"""
"Lycophotia porphyrea,""Arthropoda"",""Animalia"""
"Blepharita satura,""Arthropoda"",""Animalia"""
"Orthosia gracilis,""Arthropoda"",""Animalia"""
"Theria primaria,""Arthropoda"",""Animalia"""
"Samia cynthia,""Arthropoda"",""Animalia"""
"Arytaina genistae,""Arthropoda"",""Animalia"""
"Orthotylus virescens,""Arthropoda"",""Animalia"""
"Orthotylus concolor,""Arthropoda"",""Animalia"""
"Rhyparochromus pini,""Arthropoda"",""Animalia"""
"Ditula angustiorana,""Arthropoda"",""Animalia"""
"Archips rosana,""Arthropoda"",""Animalia"""
"Ancylis apicella,""Arthropoda"",""Animalia"""
"Cryptoblabes gnidiella,""Arthropoda"",""Animalia"""
"Hedya dimidioalba,""Arthropoda"",""Animalia"""
"Hedya pruniana,""Arthropoda"",""Animalia"""
"Thalia dealbata,""Tracheophyta"",""Plantae"""
"Equus caballus,""Chordata"",""Animalia"""
"Nasua nasua,""Chordata"",""Animalia"""
"Mephitis mephitis,""Chordata"",""Animalia"""
"Eliomys quercinus,""Chordata"",""Animalia"""
"Tamias sibiricus,""Chordata"",""Animalia"""
"Aronia melanocarpa,""Tracheophyta"",""Plantae"""
"Odezia atrata,""Arthropoda"",""Animalia"""
"Trechus quadristriatus,""Arthropoda"",""Animalia"""
"Galactites tomentosa,""Tracheophyta"",""Plantae"""
"Eupithecia pimpinellata,""Arthropoda"",""Animalia"""
"Nomada flava,""Arthropoda"",""Animalia"""
"Nomada striata,""Arthropoda"",""Animalia"""
"Nomada ruficornis,""Arthropoda"",""Animalia"""
"Nomada panzeri,""Arthropoda"",""Animalia"""
"Nomada marshamella,""Arthropoda"",""Animalia"""
"Nomada fulvicornis,""Arthropoda"",""Animalia"""
"Nomada flavoguttata,""Arthropoda"",""Animalia"""
"Nomada fabriciana,""Arthropoda"",""Animalia"""
"Anthophora furcata,""Arthropoda"",""Animalia"""
"Anthophora bimaculata,""Arthropoda"",""Animalia"""
"Osmia leaiana,""Arthropoda"",""Animalia"""
"Osmia bicolor,""Arthropoda"",""Animalia"""
"Coelioxys rufescens,""Arthropoda"",""Animalia"""
"Coelioxys inermis,""Arthropoda"",""Animalia"""
"Megachile maritima,""Arthropoda"",""Animalia"""
"Megachile leachella,""Arthropoda"",""Animalia"""
"Macropis europaea,""Arthropoda"",""Animalia"""
"Andrena subopaca,""Arthropoda"",""Animalia"""
"Andrena proxima,""Arthropoda"",""Animalia"""
"Andrena praecox,""Arthropoda"",""Animalia"""
"Andrena labiata,""Arthropoda"",""Animalia"""
"Andrena labialis,""Arthropoda"",""Animalia"""
"Andrena fulvago,""Arthropoda"",""Animalia"""
"Andrena fucata,""Arthropoda"",""Animalia"""
"Andrena denticulata,""Arthropoda"",""Animalia"""
"Andrena coitana,""Arthropoda"",""Animalia"""
"Andrena bimaculata,""Arthropoda"",""Animalia"""
"Sphecodes puncticeps,""Arthropoda"",""Animalia"""
"Sphecodes pellucidus,""Arthropoda"",""Animalia"""
"Sphecodes niger,""Arthropoda"",""Animalia"""
"Sphecodes monilicornis,""Arthropoda"",""Animalia"""
"Sphecodes hyalinatus,""Arthropoda"",""Animalia"""
"Sphecodes gibbus,""Arthropoda"",""Animalia"""
"Sphecodes geoffrellus,""Arthropoda"",""Animalia"""
"Sphecodes ferruginatus,""Arthropoda"",""Animalia"""
"Sphecodes crassus,""Arthropoda"",""Animalia"""
"Lasioglossum zonulum,""Arthropoda"",""Animalia"""
"Lasioglossum parvulum,""Arthropoda"",""Animalia"""
"Lasioglossum morio,""Arthropoda"",""Animalia"""
"Lasioglossum fulvicorne,""Arthropoda"",""Animalia"""
"Halictus sexcinctus,""Arthropoda"",""Animalia"""
"Hylaeus signatus,""Arthropoda"",""Animalia"""
"Hylaeus communis,""Arthropoda"",""Animalia"""
"Plebejus argus,""Arthropoda"",""Animalia"""
"Lampides boeticus,""Arthropoda"",""Animalia"""
"Lysandra bellargus,""Arthropoda"",""Animalia"""
"Spiraea alba,""Tracheophyta"",""Plantae"""
"Velutarina rufo-olivacea,""Ascomycota"",""Fungi"""
"Puccinia menthae,""Basidiomycota"",""Fungi"""
"Cyathus olla,""Basidiomycota"",""Fungi"""
"Thymelicus acteon,""Arthropoda"",""Animalia"""
"Leptidea sinapis,""Arthropoda"",""Animalia"""
"Andrena minutula,""Arthropoda"",""Animalia"""
"Boloria selene,""Arthropoda"",""Animalia"""
"Puccinia phragmitis,""Basidiomycota"",""Fungi"""
"Epipactis palustris,""Tracheophyta"",""Plantae"""
"Epipactis helleborine,""Tracheophyta"",""Plantae"""
"Allium vineale,""Tracheophyta"",""Plantae"""
"Allium cepa,""Tracheophyta"",""Plantae"""
"Colletes fodiens,""Arthropoda"",""Animalia"""
"Colletes daviesanus,""Arthropoda"",""Animalia"""
"Bombus jonellus,""Arthropoda"",""Animalia"""
"Bombus barbutellus,""Arthropoda"",""Animalia"""
"Bombus bohemicus,""Arthropoda"",""Animalia"""
"Bombus campestris,""Arthropoda"",""Animalia"""
"Bombus humilis,""Arthropoda"",""Animalia"""
"Bombus ruderarius,""Arthropoda"",""Animalia"""
"Bombus sylvarum,""Arthropoda"",""Animalia"""
"Bombus sylvestris,""Arthropoda"",""Animalia"""
"Picea glauca,""Tracheophyta"",""Plantae"""
"Colletes succinctus,""Arthropoda"",""Animalia"""
"Andrena barbilabris,""Arthropoda"",""Animalia"""
"Apis mellifera,"""","""""
"Felis catus,"""","""""
"Calathus fuscipes,""Arthropoda"",""Animalia"""
"Harpalus affinis,""Arthropoda"",""Animalia"""
"Thuja plicata,""Tracheophyta"",""Plantae"""
"Chamaecyparis lawsoniana,""Tracheophyta"",""Plantae"""
"Picea sitchensis,""Tracheophyta"",""Plantae"""
"Tsuga heterophylla,""Tracheophyta"",""Plantae"""
"Puccinia chaerophylli,""Basidiomycota"",""Fungi"""
"Amara aulica,""Arthropoda"",""Animalia"""
"Dasypoda hirtipes,""Arthropoda"",""Animalia"""
"Prunus domestica,""Streptophyta"",""Viridiplantae"""
"Actaea racemosa,""Tracheophyta"",""Plantae"""
"Phasianus colchicus,""Chordata"",""Animalia"""
"Silene dioica,""Tracheophyta"",""Plantae"""
"Viola tricolor,""Tracheophyta"",""Plantae"""
"Lonicera periclymenum,""Tracheophyta"",""Plantae"""
"Alisma plantago-aquatica,""Tracheophyta"",""Plantae"""
"Athene noctua,""Chordata"",""Animalia"""
"Menispora glauca,""Ascomycota"",""Fungi"""
"Glyphipterix simpliciella,""Arthropoda"",""Animalia"""
"Tuberculina persicina,""Basidiomycota"",""Fungi"""
"Tyto alba,""Chordata"",""Animalia"""
"Postia tephroleuca,""Basidiomycota"",""Fungi"""
"Morchella angusticeps,""Ascomycota"",""Fungi"""
"Morchella semilibera,""Ascomycota"",""Fungi"""
"Chrysomya albiceps,""Arthropoda"",""Animalia"""
"Phaseolus vulgaris,""Streptophyta"",""Viridiplantae"""
"Apium graveolens,""Tracheophyta"",""Plantae"""
"Plutella xylostella,""Arthropoda"",""Animalia"""
"Eriobotrya japonica,""Tracheophyta"",""Plantae"""
"Panorpa communis,""Arthropoda"",""Animalia"""
"Otiorhynchus sulcatus,""Arthropoda"",""Animalia"""
"Hypera postica,""Arthropoda"",""Animalia"""
"Ips typographus,""Arthropoda"",""Animalia"""
"Tenebrio molitor,""Arthropoda"",""Animalia"""
"Panorpa germanica,""Arthropoda"",""Animalia"""
"Dryomyza anilis,""Arthropoda"",""Animalia"""
"Sitona hispidulus,""Arthropoda"",""Animalia"""
"Emberiza cirlus,""Chordata"",""Animalia"""
"Phaonia valida,""Arthropoda"",""Animalia"""
"Aphrophora salicina,""Arthropoda"",""Animalia"""
"Volinus sticticus,""Arthropoda"",""Animalia"""
"Calliptamus italicus,""Arthropoda"",""Animalia"""
"Sitona lineatus,""Arthropoda"",""Animalia"""
"Otiorhynchus ovatus,""Arthropoda"",""Animalia"""
"Panolis flammea,""Arthropoda"",""Animalia"""
"Carpocapsa pomonella,"""","""""
"Helicoverpa armigera,""Arthropoda"",""Animalia"""
"Salamandra salamandra,""Chordata"",""Animalia"""
"Anchomenus dorsalis,""Arthropoda"",""Animalia"""
"Bembidion lampros,""Arthropoda"",""Animalia"""
"Loricera pilicornis,""Arthropoda"",""Animalia"""
"Amara familiaris,""Arthropoda"",""Animalia"""
"Carabus violaceus,""Arthropoda"",""Animalia"""
"Broscus cephalotes,""Arthropoda"",""Animalia"""
"Coccus hesperidum,""Arthropoda"",""Animalia"""
"Pittosporum tobira,""Tracheophyta"",""Plantae"""
"Caryopteris incana,""Tracheophyta"",""Plantae"""
"Oenothera lindheimeri,""Tracheophyta"",""Plantae"""
"Elaeagnus multiflora,""Tracheophyta"",""Plantae"""
"Musa basjoo,""Tracheophyta"",""Plantae"""
"Temnostoma vespiforme,""Arthropoda"",""Animalia"""
"Theronia atalantae,""Arthropoda"",""Animalia"""
"Panorpa cognata,""Arthropoda"",""Animalia"""
"Phaonia tuguriorum,""Arthropoda"",""Animalia"""
"Xiphydria longicollis,""Arthropoda"",""Animalia"""
"Larinioides sclopetarius,""Arthropoda"",""Animalia"""
"Metellina mengei,""Arthropoda"",""Animalia"""
"Pseudomallada prasinus,""Arthropoda"",""Animalia"""
"Onesia viarum,""Arthropoda"",""Animalia"""
"Podarcis siculus,""Chordata"",""Animalia"""
"Talpa europaea,""Chordata"",""Animalia"""
"Natrix tessellata,""Chordata"",""Animalia"""
"Podarcis muralis,""Chordata"",""Animalia"""
"Hyla arborea,""Chordata"",""Animalia"""
"Rana temporaria,""Chordata"",""Animalia"""
"Rana arvalis,""Chordata"",""Animalia"""
"Pelophylax bedriagae,""Chordata"",""Animalia"""
"Perdix perdix,""Chordata"",""Animalia"""
"Zootoca vivipara,""Chordata"",""Animalia"""
"Anguis fragilis,""Chordata"",""Animalia"""
"Pelophylax ridibundus,""Chordata"",""Animalia"""
"Pelophylax lessonae,""Chordata"",""Animalia"""
"Hyla meridionalis,""Chordata"",""Animalia"""
"Oenanthe crocata,""Tracheophyta"",""Plantae"""
"Glycine max,""Tracheophyta"",""Plantae"""
"Dianthus caryophyllus,""Tracheophyta"",""Plantae"""
"Beta vulgaris,""Tracheophyta"",""Plantae"""
"Spinacia oleracea,""Tracheophyta"",""Plantae"""
"Petroselinum crispum,""Tracheophyta"",""Plantae"""
"Populus balsamifera,""Tracheophyta"",""Plantae"""
"Alnus incana,""Tracheophyta"",""Plantae"""
"Ahasverus advena,""Arthropoda"",""Animalia"""
"Diprion pini,""Arthropoda"",""Animalia"""
"Gyrohypnus angustatus,""Arthropoda"",""Animalia"""
"Sminthurus viridis,""Arthropoda"",""Animalia"""
"Oulema gallaeciana,""Arthropoda"",""Animalia"""
"Gonioctena olivacea,""Arthropoda"",""Animalia"""
"Acanthocinus aedilis,""Arthropoda"",""Animalia"""
"Lilioceris lilii,""Arthropoda"",""Animalia"""
"Hylurgops palliatus,""Arthropoda"",""Animalia"""
"Tomicus piniperda,""Arthropoda"",""Animalia"""
"Ips cembrae,""Arthropoda"",""Animalia"""
"Orthotomicus laricis,""Arthropoda"",""Animalia"""
"Pamphilius betulae,""Arthropoda"",""Animalia"""
"Delphacodes striatella,""Arthropoda"",""Animalia"""
"Corythucha ciliata,""Arthropoda"",""Animalia"""
"Diprion similis,""Arthropoda"",""Animalia"""
"Neodiprion sertifer,""Arthropoda"",""Animalia"""
"Oulema melanopus,""Arthropoda"",""Animalia"""
"Brachyderes incanus,""Arthropoda"",""Animalia"""
"Rhizophagus grandis,""Arthropoda"",""Animalia"""
"Cnephasia longana,""Arthropoda"",""Animalia"""
"Acanthocinus griseus,""Arthropoda"",""Animalia"""
"Melolontha melolontha,""Arthropoda"",""Animalia"""
"Aphodius fimetarius,""Arthropoda"",""Animalia"""
"Omonadus floralis,""Arthropoda"",""Animalia"""
"Myelois circumvoluta,""Arthropoda"",""Animalia"""
"Ips sexdentatus,""Arthropoda"",""Animalia"""
"Dryocoetes autographus,""Arthropoda"",""Animalia"""
"Hylurgus ligniperda,""Arthropoda"",""Animalia"""
"Scolytus multistriatus,""Arthropoda"",""Animalia"""
"Hylastinus obscurus,""Arthropoda"",""Animalia"""
"Pyrus communis,""Streptophyta"",""Viridiplantae"""
"Melilotus officinalis,"""","""""
"Vitis vinifera,""Streptophyta"",""Viridiplantae"""
"Carpinus betulus,""Charophyta"",""Plantae"""
"Salix exigua,""Tracheophyta"",""Plantae"""
"Ruta graveolens,""Tracheophyta"",""Plantae"""
"Sixalix atropurpurea,""Tracheophyta"",""Plantae"""
"Pseudotsuga menziesii,""Charophyta"",""Plantae"""
"Brassica rapa,""Tracheophyta"",""Plantae"""
"Rubus idaeus,"""","""""
"Asclepias syriaca,""Magnoliophyta"",""Plantae"""
"Buddleja davidii,""Tracheophyta"",""Plantae"""
"Echium vulgare,""Tracheophyta"",""Plantae"""
"Centaurea solstitialis,""Tracheophyta"",""Plantae"""
"Centaurea stoebe,"""","""""
"Borago officinalis,""Tracheophyta"",""Plantae"""
"Brassica juncea,""Tracheophyta"",""Plantae"""
"Betula pendula,""Streptophyta"",""Viridiplantae"""
"Rubus idaeus,""Charophyta"",""Plantae"""
"Cosmos bipinnatus,""Tracheophyta"",""Plantae"""
"Prunella vulgaris,""Tracheophyta"",""Plantae"""
"Vitex agnus-castus,""Tracheophyta"",""Plantae"""
"Morus alba,""Charophyta"",""Plantae"""
"Hirschfeldia incana,""Tracheophyta"",""Plantae"""
"Echium pininana,""Tracheophyta"",""Plantae"""
"Symphoricarpos albus,""Charophyta"",""Plantae"""
"Jacobaea vulgaris,""Tracheophyta"",""Plantae"""
"Mentha aquatica,""Tracheophyta"",""Plantae"""
"Grindelia squarrosa,""Tracheophyta"",""Plantae"""
"Lavandula angustifolia,""Magnoliophyta"",""Plantae"""
"Sisymbrium loeselii,"""","""""
"Sisymbrium loeselii,""Tracheophyta"",""Plantae"""
"Escallonia rubra,""Magnoliophyta"",""Plantae"""
"Crassula ovata,""Magnoliophyta"",""Plantae"""
"Malus domestica,""Tracheophyta"",""Plantae"""
"Cynoglossum amabile,""Tracheophyta"",""Plantae"""
"Veronica polita,""Tracheophyta"",""Plantae"""
"Medicago sativa,""Tracheophyta"",""Plantae"""
"Phacelia tanacetifolia,""Tracheophyta"",""Plantae"""
"Centaurea cyanus,""Tracheophyta"",""Plantae"""
"Fagopyrum esculentum,""Charophyta"",""Plantae"""
"Medicago sativa,""Magnoliophyta"",""Plantae"""
"Anchusa officinalis,""Tracheophyta"",""Plantae"""
"Elaeagnus angustifolia,""Tracheophyta"",""Plantae"""
"Styphnolobium japonicum,""Tracheophyta"",""Plantae"""
"Crepis tectorum,""Tracheophyta"",""Plantae"""
"Helianthus petiolaris,""Tracheophyta"",""Plantae"""
"Calluna vulgaris,""Tracheophyta"",""Plantae"""
"Cirsium arvense,"""","""""
"Symphoricarpos albus,"""","""""
"Sonchus arvensis,""Tracheophyta"",""Plantae"""
"Vicia villosa,""Tracheophyta"",""Plantae"""
"Malva alcea,""Tracheophyta"",""Plantae"""
"Clarkia unguiculata,""Tracheophyta"",""Plantae"""
"Mentha pulegium,""Magnoliophyta"",""Plantae"""
"Persicaria capitata,""Magnoliophyta"",""Plantae"""
"Vitis vinifera,""Charophyta"",""Plantae"""
"Lythrum salicaria,""Tracheophyta"",""Plantae"""
"Erigeron glaucus,""Tracheophyta"",""Plantae"""
"Origanum vulgare,""Magnoliophyta"",""Plantae"""
"Ranunculus acris,""Tracheophyta"",""Plantae"""
"Carduus nutans,"""","""""
"Carduus nutans,""Tracheophyta"",""Plantae"""
"Prunus avium,""Streptophyta"",""Viridiplantae"""
"Rubus ursinus,""Tracheophyta"",""Plantae"""
"Dipsacus laciniatus,""Tracheophyta"",""Plantae"""
"Castanea sativa,""Charophyta"",""Plantae"""
"Lantana camara,""Charophyta"",""Plantae"""
"Erigeron karvinskianus,""Tracheophyta"",""Plantae"""
"Gaillardia pulchella,""Tracheophyta"",""Plantae"""
"Zinnia elegans,""Magnoliophyta"",""Plantae"""
"Dahlia pinnata,""Tracheophyta"",""Plantae"""
